,True Values,Content
268,fake,tila napuno na si pangulong rodrigo duterte sa isang mamamahayag sa kanyang talumpati sa proclamation at kick off rally ng partido demokratiko pilipino lakas ng bayan sa san jose del monte bulacan nitong pebrero pinagbantaan niya ang kolumnista na sasampalin niya ito ang tinutukoy ni pangulong duterte ay si dating senador francisco kit tatad na ngayo y nagsusulat para sa manila times magugunitang nagsulat si tatad tungkol sa diumano y pagpapa kidney transplant ng pangulo kay ako daw may kidney tran ito si tatad ikaw tatad you know there s a border between press freedom and pambabastos ng tao pag una kitang makita iwasan mo ako p i sampalin kita maniwala ka sampalin kita sa maraming tao banat ng presidente sa mamamahayag buwelta pa ng pangulo si tatad daw ay may sakit na diabetes at wala ng kakayahan makipagtalik yung magbiro ka nang ganun na si duterte ano may cancer p i ikaw yang may diabetes kaya ikaw ay hindi na pwede mag ganun ikaw tatad yan kami cabochan ganun yan gusto mo talagang subukan kung meron pa kami o wala may asawa ka ipahiram mo sa akin p i ka resbak ng pangulo ito po ang bahagi ng artikulo sa manila times kung saan sinabi ni tatad na mayroon siyang source na nagbigay sa kanya ng impormasyon na sumailalim sa kidney transplant ang presidente two complementary sources neither of which wants to be named have claimed that on wednesday morning jan president rodrigo duterte underwent a successful kidney transplant surgery amid rumors that he had fallen seriously ill sabi ni tatad panoorin ang talumpati ng pangulo kung saan binanatan niya si tatad source philstar pcoo manila times 
269,real,the decision of certain candidates to not attend various pre election forums may be a red flag for voters comelec spokesperson said on thursday 
270,real,it does not appear to have led to a spike in hiv cases wertheim said in an email interview but the finding highlights how much is left to learn about why a long spreading virus still has the potential to evolve and adapt 
271,fake,under the omnibus election code candidates may receive electoral contributions this includes money as well as other things of value including the use of facilities voluntarily donated by others read how we it 
272,fake,a fake quote card of vice president calling for an additional two years in senior high school under the k to program is again making the rounds online read the fact check here 
273,fake,a photo circulating on social media showing vp leni robredo together with filipino soldiers during the marawi siege is altered 
274,real,comelec candidates skipping debates forums a red flag for voters 
275,real,the definition of the word paragon presented by your most trusted broadsheet add it to your vocabulary by regularly using it in your conversation or writing 
276,fake,february nang tuluyang ibasura ng korte suprema ang electoral protest na inihain ni bongbong marcos laban kay leni robredo 
277,fake,hindi totoo ang pahayag ng isang fb user na walang kaso ng korapsyon ang dating first lady imelda marcos 
278,fake,walang basehan ang mga facebook post na nagsasabing papalitan na sa puwesto ni dating biliran representative glenn chong si comelec commissioner rowena guanzon 
279,fake,hindi sinabi ni vp leni robredo sa kaniyang new year message ang quote na ginamit sa isang larawan 
280,fake,ang social security act of na nilikha ng senador na si richard gordon ito ay nilagdaan ni pangulong duterte nuong pebrero bukos sa layunin nito na tulungan ang mga miyembro sa oras ng kanilang paghahanap ng bagong mapapasukan layon din nitong palakasin ang regulatory powers ng bsp maaari silang makakuha ng buwanang sahod na maaaring umabot sa p kada buwan ito ay tatagal ng dalawang buwan sapat na panahon upang sila ay makahanap ng bagong mapagtatrabahuhan sa bagong batas na nilagdaan ni pangulong duterte na naglalayong bigyan ng employment insurance ang mga miyembro ng sss na tinanggal sa trabaho ayon sa republic act o tinawag na social security act of sinumang empleyado na hindi boluntaryong natanggal sa trabaho ay maaaring makakuha ng buwanang employment insurance na tatagal ng dalawang buwan ito ay para sa mga miyembrong taong gulang pababa at maaari itong ma avail isang beses kada taon lamang kapag ang sss member ay nagbabayad ng maximum salary credit siya ay maaaring makakuha ng halos p kada buwan sa loob ng buwan ang mga miyembro namang hindi umabot sa maximum salary credit ang ibinabayad sa sss ay maaari ding makakuha ng ng kanyang average salary credit isa sa pangunahing mithiin ay ang palawakin ang coverage ng sss lalo na sa mga ofw na alam naman nating madalas ay nauubos ang mga naipong pera pagdating ng kanilang katandaan sa tulong ng sss maaari nang makatanggap ng pensyon ang mga ofw pagdating ng kanilang retirement age dahil sa ilang pagbabago sa sss inaasahang magtataas ang kontribusyon ng bawat miyembro ngunit kapalit nito ang mas maraming benepisyo galing sa ahensya ikinatuwa ng author ng bill na si senador richard gordon ang paglalagda ni pangulong duterte ng kanyang batas ayon sa senador mabibigyan ang indibidwal ng separation benefits hanggang ito ay makahanap ng bagong trabaho sinabi rin ni gordon na hindi dapat magrelax ang empleyado at dapat pa rin siyang magpursigi na makahanap ng mapapasukang na trabaho source cnn 
281,fake,kahit kulelat sa senatorial surveys para sa mid term senatorial elections tia hindi nawawalan ng pag asa si magdalo congressman gary alejano at nag labas pa bagong video para suyuin ang mga tao na iboto siya para sa senado sa kanyang pinakahuling campaign advertisement nanumpa siya kung paano niya ipaglalaban ang mga pilipino mapapanood sa video na naka damit pang sundalo pa ang kongresista at may bandila ng pilipinas sa likuran nakataas ang kanang kamay na tila nagpapanatang makabayan ako ay nanunumpa na ipagtatanggol ko ang sambayanang pilipino pag inaagaw ang ating inang bayan ako ay lalaban pag ginugutom ang taong bayan ako ay lalaban pag may inaapi niloloko abusado sa gobyerno ako ay lalaban ng buong tapang at buong puso ako si gary alejano sundalo ng pilipino sabi ni alejano si alejano ay ka alyado ni senador antonio trillanes isa sa pinaka matinding kritiko ni pangulong rodrigo duterte sa katunayan magkasama sila sa grupong magdalo at sabay na pumunta pa sa icc para maghain ng communication laban kay presidente duterte isa rin si alejano sa mga taong nagsampa ng impeachment laban kay pangulong duterte noong ang impeachment complaint niya laban sa pangulo ay hindi nagtagumpay at tuluyang ibinasura sa house of representative bago naging kongresista si alejano ay dating miyembro ng kasundaluhan pero nag aklas noong panahon ni ex president gloria macapagal arroyo matatandaang hindi nagtagumpay ang ginawa nilang pagre rebelde sa pamahalaan ni ex president arroyo ang ginawa nilang pag aaklas ay hindi man lang umabot ng ilang araw madalas din kantyawan ni pangulong duterte ang ginawang pag aaklas ng magdalo maaalalang puro magagarang hotel ang pinipili pagdausan ng pag aaklas ng mga ka grupo ni alejano si alejano ay parte ng opposition slate na may bansag na otso diretso kasama niya na tatakbo bilang senatoriables ng oposisyon ay sina erin tanada chel diokno samira gutoc romulo macalintal mar roxas bam aquino at florin hilbay basahin ang ilang reaksyon mula sa mga netizens na nakapanood ng campaign advertisement ni alejano source gary alejano 
282,fake,recycling an old graphic a pro marcos fb page posted a misleading claim that the philippine star released a fake survey that moved senate bet imee marcos down to th place read more 
283,fake,a manipulated photo of bong revilla and wife lani mercado circulated online showing them raising a middle finger after casting their votes in cavite the photo was originally posted on cnn philippines read more 
284,real,pacquiao on lowering corporate tax ibaba ang corporate tax marami pong papasok na foreign investments sa bansa watch 
285,fake,a facebook post of a manipulated photo claiming that chel diokno is linked to the new people s army has no basis read more 
286,real,bilang bahagi ng selebrasyon ng pisa nagpapatuloy ang kada oras na mga misa sa loob ng oras sa tondo church simula ng sabado ng gabi hanggang linggo ng gabi ang mga replika ng sto nino sa mapang akit na mga kasuotan ay tinitipon sa ibabaw ng isang float na napalalamutian ng mga bulaklak at tinapay na bumibisita sa mga barangay sa pamamagitan ng lakbayaw na isang masayang prusisyon ng libu libong deboto kabilang ang mga bata at matanda na karga ang mga imahe ng sto nino sumasayaw at umaawit sa gitna ng pagsigaw ng viva sto nino pit senor at sasabuyan sila ng tubig galing sa mga hose na pinaniniwalaang sumasagisag sa pagbibinyag ng mga mananampalataya ang mga residente ng tondo pati na rin ang mga deboto ay iniuugnay ang mga milagro sa sto nino pinaniniwalaan na ang kanilang pananampalataya ay may pabuyang mabuting kalusugan katiwasayan at proteksiyon ang kanilang taunang pista ay isang pinakahihintay na okasyon na ipinagdiriwang sa nobenang misa nililinis at pinagaganda ang kanilang mga tahanan at kalye sumasali sa lakbayaw nagsasagawa ng mga tiangge nanonood ng mga tanghalang pangkultura at sportsfests ang mga hapag kainan ay pinupuno ng mga pagkain at bukas ang mga tahanan para sa mga bisita ang mga pangunahing lansangan kung saan daraan ang prusisyon ay makulay na napapalamutian ng mga bunting mga arko at streamers 
